Song,Artist,Date,Streams,Rank,Country
Hello,JOY,2021-07-21,"4,858",30,"Korea, Republic of"
MONTERO (Call Me By Your Name),Lil Nas X,2021-07-21,"4,733",31,"Korea, Republic of"
Rollin',Brave Girls,2021-07-21,"4,724",32,"Korea, Republic of"
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-07-21,"4,690",33,"Korea, Republic of"
OHAYO MY NIGHT,"D-Hack, Pateko",2021-07-21,"4,610",34,"Korea, Republic of"
Black Mamba,aespa,2021-07-21,"4,477",35,"Korea, Republic of"
You Right,"Doja Cat, The Weeknd",2021-07-21,"4,449",36,"Korea, Republic of"
On The Ground,ROSÉ,2021-07-21,"4,376",37,"Korea, Republic of"
Butter (Instrumental),BTS,2021-07-21,"4,313",38,"Korea, Republic of"
Hold On,Justin Bieber,2021-07-21,"4,265",39,"Korea, Republic of"
deja vu,Olivia Rodrigo,2021-07-21,"4,170",40,"Korea, Republic of"
MELODY,ASH ISLAND,2021-07-21,"4,069",41,"Korea, Republic of"
Lovesick Girls,BLACKPINK,2021-07-21,"4,002",42,"Korea, Republic of"
eight(Prod.&Feat. SUGA of BTS),IU,2021-07-21,"3,980",43,"Korea, Republic of"
0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,2021-07-21,"3,834",44,"Korea, Republic of"
NDA,Billie Eilish,2021-07-21,"3,829",45,"Korea, Republic of"
After School,Weeekly,2021-07-21,"3,762",46,"Korea, Republic of"
Butter (Hotter Remix),BTS,2021-07-21,"3,431",47,"Korea, Republic of"
Watermelon Sugar,Harry Styles,2021-07-21,"3,415",48,"Korea, Republic of"
Build a Bitch,Bella Poarch,2021-07-21,"3,348",49,"Korea, Republic of"
Rain and You,Lee Mujin,2021-07-21,"3,204",50,"Korea, Republic of"
Ready to love,SEVENTEEN,2021-07-21,"3,079",51,"Korea, Republic of"
Butter (Cooler Remix),BTS,2021-07-21,"3,073",52,"Korea, Republic of"
Heat Waves,Glass Animals,2021-07-21,"3,005",53,"Korea, Republic of"
Ain't Shit,Doja Cat,2021-07-21,"2,996",54,"Korea, Republic of"
Heartbreak Anniversary,Giveon,2021-07-21,"2,973",55,"Korea, Republic of"
When Dawn Comes Again (Feat. BAEKHYUN),Colde,2021-07-21,"2,971",56,"Korea, Republic of"
In the morning,ITZY,2021-07-21,"2,936",57,"Korea, Republic of"
Blueming,IU,2021-07-21,"2,863",58,"Korea, Republic of"
WE GO,fromis_9,2021-07-21,"2,843",59,"Korea, Republic of"
Hot Sauce,NCT DREAM,2021-07-21,"2,833",60,"Korea, Republic of"
PTT (Paint The Town),LOONA,2021-07-21,"2,827",61,"Korea, Republic of"
Blinding Lights,The Weeknd,2021-07-21,"2,814",62,"Korea, Republic of"
We Ride,Brave Girls,2021-07-21,"2,773",63,"Korea, Republic of"
ON,BTS,2021-07-21,"2,755",64,"Korea, Republic of"
Butter (Sweeter Remix),BTS,2021-07-21,"2,707",65,"Korea, Republic of"
People Watching,Conan Gray,2021-07-21,"2,688",66,"Korea, Republic of"
Only You,JSDK,2021-07-21,"2,669",67,"Korea, Republic of"
Todo De Ti,Rauw Alejandro,2021-07-21,"2,668",68,"Korea, Republic of"
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-07-21,"2,611",69,"Korea, Republic of"
Astronaut In The Ocean,Masked Wolf,2021-07-21,"2,599",70,"Korea, Republic of"
Rain Song (Feat. Colde),Epik High,2021-07-21,"2,566",71,"Korea, Republic of"
Circles,Post Malone,2021-07-21,"2,530",72,"Korea, Republic of"
Film out,BTS,2021-07-21,"2,525",73,"Korea, Republic of"
drivers license,Olivia Rodrigo,2021-07-21,"2,517",74,"Korea, Republic of"
Don't Start Now,Dua Lipa,2021-07-21,"2,488",75,"Korea, Republic of"
traitor,Olivia Rodrigo,2021-07-21,"2,449",76,"Korea, Republic of"
Stay,BTS,2021-07-21,"2,449",77,"Korea, Republic of"
상상더하기,LABOUM,2021-07-21,"2,443",78,"Korea, Republic of"
At My Worst,Pink Sweat$,2021-07-21,"2,424",79,"Korea, Republic of"
working,"Tate McRae, Khalid",2021-07-21,"2,422",80,"Korea, Republic of"
How You Like That,BLACKPINK,2021-07-21,"2,388",81,"Korea, Republic of"
Mood (feat. iann dior),24kGoldn,2021-07-21,"2,360",82,"Korea, Republic of"
"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",homieduel,2021-07-21,"2,340",83,"Korea, Republic of"
I WANNA BE YOUR SLAVE,Måneskin,2021-07-21,"2,332",84,"Korea, Republic of"
Thot Shit,Megan Thee Stallion,2021-07-21,"2,314",85,"Korea, Republic of"
Run,OneRepublic,2021-07-21,"2,300",86,"Korea, Republic of"
I Like You,CHO JUNG SEOK,2021-07-21,"2,283",87,"Korea, Republic of"
Telepathy,BTS,2021-07-21,"2,277",88,"Korea, Republic of"
2002,Anne-Marie,2021-07-21,"2,275",89,"Korea, Republic of"
Dis-ease,BTS,2021-07-21,"2,270",90,"Korea, Republic of"
up to me,LANY,2021-07-21,"2,228",91,"Korea, Republic of"
Stuck with U (with Justin Bieber),Ariana Grande,2021-07-21,"2,211",92,"Korea, Republic of"
Euphoria,BTS,2021-07-21,"2,205",93,"Korea, Republic of"
Coin,IU,2021-07-21,"2,186",94,"Korea, Republic of"
Our Song,"Anne-Marie, Niall Horan",2021-07-21,"2,157",95,"Korea, Republic of"
Off My Face,Justin Bieber,2021-07-21,"2,137",96,"Korea, Republic of"
METEOR,CHANGMO,2021-07-21,"2,098",97,"Korea, Republic of"
34+35,Ariana Grande,2021-07-21,"2,050",98,"Korea, Republic of"
Right Through Me,DAY6 (Even of Day),2021-07-21,"2,037",99,"Korea, Republic of"
Blue & Grey,BTS,2021-07-21,"2,012",100,"Korea, Republic of"
I Like Me Better,Lauv,2021-07-21,"2,004",101,"Korea, Republic of"
Filter,BTS,2021-07-21,"1,996",102,"Korea, Republic of"
Make it,2PM,2021-07-21,"1,989",103,"Korea, Republic of"
Mikrokosmos,BTS,2021-07-21,"1,988",104,"Korea, Republic of"
DNA,BTS,2021-07-21,"1,985",105,"Korea, Republic of"
사이렌,homieduel,2021-07-21,"1,975",106,"Korea, Republic of"
Carabiner (Prod. GroovyRoom),ASH ISLAND,2021-07-21,"1,974",107,"Korea, Republic of"
Timeless,SG Wannabe,2021-07-21,"1,960",108,"Korea, Republic of"
positions,Ariana Grande,2021-07-21,"1,954",109,"Korea, Republic of"
Wild Side (feat. Cardi B),Normani,2021-07-21,"1,950",110,"Korea, Republic of"
Savage Love (Laxed – Siren Beat) [BTS Remix],"Jawsh 685, Jason Derulo",2021-07-21,"1,948",111,"Korea, Republic of"
Dolphin,OH MY GIRL,2021-07-21,"1,942",112,"Korea, Republic of"
RAPSTAR,Polo G,2021-07-21,"1,937",113,"Korea, Republic of"
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2021-07-21,"1,936",114,"Korea, Republic of"
Psycho,Red Velvet,2021-07-21,"1,920",115,"Korea, Republic of"
Memories,Maroon 5,2021-07-21,"1,909",116,"Korea, Republic of"
I CAN'T STOP ME,TWICE,2021-07-21,"1,900",117,"Korea, Republic of"
Yellow Cab,DPR LIVE,2021-07-21,"1,892",118,"Korea, Republic of"
Spring Day,BTS,2021-07-21,"1,878",119,"Korea, Republic of"
Square (2017),Yerin Baek,2021-07-21,"1,875",120,"Korea, Republic of"
Fly To My Room,BTS,2021-07-21,"1,873",121,"Korea, Republic of"
Beautiful,Anne-Marie,2021-07-21,"1,861",122,"Korea, Republic of"
Holy (feat. Chance The Rapper),Justin Bieber,2021-07-21,"1,860",123,"Korea, Republic of"
Love Again,Dua Lipa,2021-07-21,"1,859",124,"Korea, Republic of"
Hold my hand,IU,2021-07-21,"1,829",125,"Korea, Republic of"
Panorama,IZ*ONE,2021-07-21,"1,823",126,"Korea, Republic of"
"10,000 Hours (with Justin Bieber)",Dan + Shay,2021-07-21,"1,811",127,"Korea, Republic of"
Gone,ROSÉ,2021-07-21,"1,811",128,"Korea, Republic of"
for lovers who hesitate,JANNABI,2021-07-21,"1,810",129,"Korea, Republic of"
double take,dhruv,2021-07-21,"1,807",130,"Korea, Republic of"
You,"Regard, Troye Sivan, Tate McRae",2021-07-21,"1,807",131,"Korea, Republic of"
"How can I love the heartbreak, you're the one I love",AKMU,2021-07-21,"1,784",132,"Korea, Republic of"
dancing in the kitchen,LANY,2021-07-21,"1,781",133,"Korea, Republic of"
Yonaguni,Bad Bunny,2021-07-21,"1,767",134,"Korea, Republic of"
Ah puh,IU,2021-07-21,"1,759",135,"Korea, Republic of"
Little Bit of Love,Tom Grennan,2021-07-21,"1,742",136,"Korea, Republic of"
Up,Cardi B,2021-07-21,"1,742",137,"Korea, Republic of"
Anyone,Justin Bieber,2021-07-21,"1,736",138,"Korea, Republic of"
Need To Know,Doja Cat,2021-07-21,"1,727",139,"Korea, Republic of"
"Rainy day (Feat. ASH ISLAND, Skinny Brown)",Pateko,2021-07-21,"1,725",140,"Korea, Republic of"
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",2021-07-21,"1,717",141,"Korea, Republic of"
Tiny Riot,Sam Ryder,2021-07-21,"1,712",142,"Korea, Republic of"
Shape of You,Ed Sheeran,2021-07-21,"1,706",143,"Korea, Republic of"
VVS,"Mirani, Munchman, Khundi Panda, MUSHVENOM, JUSTHIS",2021-07-21,"1,701",144,"Korea, Republic of"
IDOL,BTS,2021-07-21,"1,700",145,"Korea, Republic of"
Reckless,Madison Beer,2021-07-21,"1,696",146,"Korea, Republic of"
Strawberries & Cigarettes,Troye Sivan,2021-07-21,"1,693",147,"Korea, Republic of"
SUN GOES DOWN,Lil Nas X,2021-07-21,"1,692",148,"Korea, Republic of"
Pretty Savage,BLACKPINK,2021-07-21,"1,685",149,"Korea, Republic of"
Chosen (feat. Ty Dolla $ign),"Blxst, Tyga",2021-07-21,"1,679",150,"Korea, Republic of"
WITHOUT YOU,The Kid LAROI,2021-07-21,"1,668",151,"Korea, Republic of"
Maniac,Conan Gray,2021-07-21,"1,647",152,"Korea, Republic of"
Sweet Night,V,2021-07-21,"1,646",153,"Korea, Republic of"
Life Is Still Going On,NCT DREAM,2021-07-21,"1,640",154,"Korea, Republic of"
夜に駆ける,YOASOBI,2021-07-21,"1,634",155,"Korea, Republic of"
comethru,Jeremy Zucker,2021-07-21,"1,630",156,"Korea, Republic of"
WHAT WOULD YOU DO? (feat. Pink Sweat$),HONNE,2021-07-21,"1,618",157,"Korea, Republic of"
BBIBBI,IU,2021-07-21,"1,612",158,"Korea, Republic of"
Qué Más Pues?,"J Balvin, Maria Becerra",2021-07-21,"1,605",159,"Korea, Republic of"
What Do I Call You,TAEYEON,2021-07-21,"1,599",160,"Korea, Republic of"
Fine,TAEYEON,2021-07-21,"1,587",161,"Korea, Republic of"
FAKE LOVE,BTS,2021-07-21,"1,586",162,"Korea, Republic of"
Anti-Romantic,TOMORROW X TOGETHER,2021-07-21,"1,582",163,"Korea, Republic of"
Intentions (feat. Quavo),Justin Bieber,2021-07-21,"1,572",164,"Korea, Republic of"
Adore You,Harry Styles,2021-07-21,"1,571",165,"Korea, Republic of"
Dive Into You,NCT DREAM,2021-07-21,"1,568",166,"Korea, Republic of"
One Day More,BIG MAMA,2021-07-21,"1,563",167,"Korea, Republic of"
As If It's Your Last,BLACKPINK,2021-07-21,"1,557",168,"Korea, Republic of"
Black Swan,BTS,2021-07-21,"1,548",169,"Korea, Republic of"
Youngblood,5 Seconds of Summer,2021-07-21,"1,546",170,"Korea, Republic of"
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",2021-07-21,"1,544",171,"Korea, Republic of"
Closer,"The Chainsmokers, Halsey",2021-07-21,"1,525",172,"Korea, Republic of"
Lost,Maroon 5,2021-07-21,"1,523",173,"Korea, Republic of"
Perfect,Ed Sheeran,2021-07-21,"1,515",174,"Korea, Republic of"
Be Kind (with Halsey),Marshmello,2021-07-21,"1,513",175,"Korea, Republic of"
Never Not,Lauv,2021-07-21,"1,504",176,"Korea, Republic of"
Say So,Doja Cat,2021-07-21,"1,502",177,"Korea, Republic of"
Way Back Home,SHAUN,2021-07-21,"1,494",178,"Korea, Republic of"
Moon,BTS,2021-07-21,"1,485",179,"Korea, Republic of"
i'm so tired...,"Lauv, Troye Sivan",2021-07-21,"1,477",180,"Korea, Republic of"
Nonstop,OH MY GIRL,2021-07-21,"1,476",181,"Korea, Republic of"
Love Yourself,Justin Bieber,2021-07-21,"1,469",182,"Korea, Republic of"
Paris in the Rain,Lauv,2021-07-21,"1,456",183,"Korea, Republic of"
instagram,DEAN,2021-07-21,"1,452",184,"Korea, Republic of"
Magic Shop,BTS,2021-07-21,"1,435",185,"Korea, Republic of"
Something Just Like This,"The Chainsmokers, Coldplay",2021-07-21,"1,429",186,"Korea, Republic of"
BEAM BEAM,JEON SOYEON,2021-07-21,"1,429",187,"Korea, Republic of"
pov,Ariana Grande,2021-07-21,"1,422",188,"Korea, Republic of"
Serendipity (Full Length Edition),BTS,2021-07-21,"1,418",189,"Korea, Republic of"
Don't fight the feeling,EXO,2021-07-21,"1,417",190,"Korea, Republic of"
Kill This Love,BLACKPINK,2021-07-21,"1,416",191,"Korea, Republic of"
Falling,Harry Styles,2021-07-21,"1,411",192,"Korea, Republic of"
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,2021-07-21,"1,405",193,"Korea, Republic of"
Lost Cause,Billie Eilish,2021-07-21,"1,403",194,"Korea, Republic of"
Your Shampoo Scent In The Flowers,Jang Beom June,2021-07-21,"1,398",195,"Korea, Republic of"
Wrecked,Imagine Dragons,2021-07-21,"1,396",196,"Korea, Republic of"
All I Wanna Do (K) (Feat. Hoody & Loco),Jay Park,2021-07-21,"1,381",197,"Korea, Republic of"
Not Shy,ITZY,2021-07-21,"1,377",198,"Korea, Republic of"
Jasmine,DPR LIVE,2021-07-21,"1,376",199,"Korea, Republic of"
Someone You Loved,Lewis Capaldi,2021-07-21,"1,375",200,"Korea, Republic of"
Permission to Dance,BTS,2021-07-25,"25,521",1,"Korea, Republic of"
Butter,BTS,2021-07-25,"20,501",2,"Korea, Republic of"
STAY (with Justin Bieber),The Kid LAROI,2021-07-25,"14,646",3,"Korea, Republic of"
Next Level,aespa,2021-07-25,"12,294",4,"Korea, Republic of"
Bad Habits,Ed Sheeran,2021-07-25,"10,281",5,"Korea, Republic of"
Weekend,TAEYEON,2021-07-25,"9,526",6,"Korea, Republic of"
Dynamite,BTS,2021-07-25,"9,489",7,"Korea, Republic of"
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2021-07-25,"8,562",8,"Korea, Republic of"
Kiss Me More (feat. SZA),Doja Cat,2021-07-25,"7,815",9,"Korea, Republic of"
Traffic light,Lee Mujin,2021-07-25,"7,330",10,"Korea, Republic of"
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2021-07-25,"6,952",11,"Korea, Republic of"
good 4 u,Olivia Rodrigo,2021-07-25,"6,688",12,"Korea, Republic of"
Levitating (feat. DaBaby),Dua Lipa,2021-07-25,"6,306",13,"Korea, Republic of"
Alcohol-Free,TWICE,2021-07-25,"6,113",14,"Korea, Republic of"
Motley Crew,Post Malone,2021-07-25,"6,060",15,"Korea, Republic of"
Beggin',Måneskin,2021-07-25,"5,804",16,"Korea, Republic of"
Save Your Tears (with Ariana Grande) (Remix),The Weeknd,2021-07-25,"5,433",17,"Korea, Republic of"
LILAC,IU,2021-07-25,"5,422",18,"Korea, Republic of"
Leave Before You Love Me (with Jonas Brothers),Marshmello,2021-07-25,"5,158",19,"Korea, Republic of"
Dun Dun Dance,OH MY GIRL,2021-07-25,"5,020",20,"Korea, Republic of"
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",2021-07-25,"4,933",21,"Korea, Republic of"
Life Goes On,BTS,2021-07-25,"4,840",22,"Korea, Republic of"
Boy With Luv (feat. Halsey),BTS,2021-07-25,"4,822",23,"Korea, Republic of"
ASAP,STAYC,2021-07-25,"4,781",24,"Korea, Republic of"
Foolish Love,M.O.M,2021-07-25,"4,746",25,"Korea, Republic of"
Celebrity,IU,2021-07-25,"4,459",26,"Korea, Republic of"
Hula Hoops,"DPR LIVE, Beenzino, Hwa Sa",2021-07-25,"4,408",27,"Korea, Republic of"
HAPPEN,HEIZE,2021-07-25,"4,329",28,"Korea, Republic of"
MONTERO (Call Me By Your Name),Lil Nas X,2021-07-25,"4,267",29,"Korea, Republic of"
Chi Mat Ba Ram,Brave Girls,2021-07-25,"4,248",30,"Korea, Republic of"
Don't Go Yet,Camila Cabello,2021-07-25,"4,209",31,"Korea, Republic of"
OHAYO MY NIGHT,"D-Hack, Pateko",2021-07-25,"4,151",32,"Korea, Republic of"
Rollin',Brave Girls,2021-07-25,"4,045",33,"Korea, Republic of"
Hello,JOY,2021-07-25,"3,958",34,"Korea, Republic of"
Permission to Dance (Instrumental),BTS,2021-07-25,"3,913",35,"Korea, Republic of"
Permission to Dance (R&B Remix),BTS,2021-07-25,"3,858",36,"Korea, Republic of"
Hello Future,NCT DREAM,2021-07-25,"3,804",37,"Korea, Republic of"
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-07-25,"3,696",38,"Korea, Republic of"
On The Ground,ROSÉ,2021-07-25,"3,647",39,"Korea, Republic of"
Black Mamba,aespa,2021-07-25,"3,515",40,"Korea, Republic of"
Hold On,Justin Bieber,2021-07-25,"3,511",41,"Korea, Republic of"
MELODY,ASH ISLAND,2021-07-25,"3,352",42,"Korea, Republic of"
Lovesick Girls,BLACKPINK,2021-07-25,"3,344",43,"Korea, Republic of"
Yellow Cab,DPR LIVE,2021-07-25,"3,258",44,"Korea, Republic of"
eight(Prod.&Feat. SUGA of BTS),IU,2021-07-25,"3,241",45,"Korea, Republic of"
deja vu,Olivia Rodrigo,2021-07-25,"3,134",46,"Korea, Republic of"
You Right,"Doja Cat, The Weeknd",2021-07-25,"3,103",47,"Korea, Republic of"
Rain and You,Lee Mujin,2021-07-25,"3,084",48,"Korea, Republic of"
0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,2021-07-25,"3,082",49,"Korea, Republic of"
Butter (Instrumental),BTS,2021-07-25,"3,014",50,"Korea, Republic of"
Watermelon Sugar,Harry Styles,2021-07-25,"2,927",51,"Korea, Republic of"
NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI,2021-07-25,"2,862",52,"Korea, Republic of"
After School,Weeekly,2021-07-25,"2,857",53,"Korea, Republic of"
Heat Waves,Glass Animals,2021-07-25,"2,800",54,"Korea, Republic of"
Love Me Like That,Sam Kim,2021-07-25,"2,723",55,"Korea, Republic of"
NDA,Billie Eilish,2021-07-25,"2,664",56,"Korea, Republic of"
Build a Bitch,Bella Poarch,2021-07-25,"2,605",57,"Korea, Republic of"
Heartbreak Anniversary,Giveon,2021-07-25,"2,580",58,"Korea, Republic of"
Ain't Shit,Doja Cat,2021-07-25,"2,573",59,"Korea, Republic of"
Blueming,IU,2021-07-25,"2,487",60,"Korea, Republic of"
WE GO,fromis_9,2021-07-25,"2,478",61,"Korea, Republic of"
PTT (Paint The Town),LOONA,2021-07-25,"2,344",62,"Korea, Republic of"
Blinding Lights,The Weeknd,2021-07-25,"2,343",63,"Korea, Republic of"
We Ride,Brave Girls,2021-07-25,"2,329",64,"Korea, Republic of"
I Like You,CHO JUNG SEOK,2021-07-25,"2,317",65,"Korea, Republic of"
In the morning,ITZY,2021-07-25,"2,301",66,"Korea, Republic of"
New Normal,Khalid,2021-07-25,"2,289",67,"Korea, Republic of"
Summer Tights,DPR LIVE,2021-07-25,"2,287",68,"Korea, Republic of"
Butter (Cooler Remix),BTS,2021-07-25,"2,282",69,"Korea, Republic of"
ON,BTS,2021-07-25,"2,186",70,"Korea, Republic of"
People Watching,Conan Gray,2021-07-25,"2,172",71,"Korea, Republic of"
Rain Song (Feat. Colde),Epik High,2021-07-25,"2,153",72,"Korea, Republic of"
Butter (Hotter Remix),BTS,2021-07-25,"2,148",73,"Korea, Republic of"
Circles,Post Malone,2021-07-25,"2,138",74,"Korea, Republic of"
상상더하기,LABOUM,2021-07-25,"2,123",75,"Korea, Republic of"
Ready to love,SEVENTEEN,2021-07-25,"2,118",76,"Korea, Republic of"
Blue & Grey,BTS,2021-07-25,"2,114",77,"Korea, Republic of"
Don't Start Now,Dua Lipa,2021-07-25,"2,105",78,"Korea, Republic of"
Astronaut In The Ocean,Masked Wolf,2021-07-25,"2,090",79,"Korea, Republic of"
Butter (Sweeter Remix),BTS,2021-07-25,"2,089",80,"Korea, Republic of"
"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",homieduel,2021-07-25,"2,086",81,"Korea, Republic of"
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-07-25,"2,074",82,"Korea, Republic of"
How You Like That,BLACKPINK,2021-07-25,"2,054",83,"Korea, Republic of"
Film out,BTS,2021-07-25,"2,053",84,"Korea, Republic of"
At My Worst,Pink Sweat$,2021-07-25,"2,046",85,"Korea, Republic of"
Wild Side (feat. Cardi B),Normani,2021-07-25,"2,018",86,"Korea, Republic of"
Our Song,"Anne-Marie, Niall Horan",2021-07-25,"2,016",87,"Korea, Republic of"
Hot Sauce,NCT DREAM,2021-07-25,"2,013",88,"Korea, Republic of"
drivers license,Olivia Rodrigo,2021-07-25,"1,991",89,"Korea, Republic of"
Venus,DPR LIVE,2021-07-25,"1,988",90,"Korea, Republic of"
Off My Face,Justin Bieber,2021-07-25,"1,981",91,"Korea, Republic of"
Dis-ease,BTS,2021-07-25,"1,965",92,"Korea, Republic of"
Boom,"DPR LIVE, DPR IAN",2021-07-25,"1,961",93,"Korea, Republic of"
traitor,Olivia Rodrigo,2021-07-25,"1,953",94,"Korea, Republic of"
Stay,BTS,2021-07-25,"1,952",95,"Korea, Republic of"
Telepathy,BTS,2021-07-25,"1,944",96,"Korea, Republic of"
2002,Anne-Marie,2021-07-25,"1,927",97,"Korea, Republic of"
Mood (feat. iann dior),24kGoldn,2021-07-25,"1,925",98,"Korea, Republic of"
Todo De Ti,Rauw Alejandro,2021-07-25,"1,915",99,"Korea, Republic of"
Superstar,Mido and Falasol,2021-07-25,"1,915",100,"Korea, Republic of"
Stuck with U (with Justin Bieber),Ariana Grande,2021-07-25,"1,874",101,"Korea, Republic of"
When Dawn Comes Again,"Colde, BAEKHYUN",2021-07-25,"1,842",102,"Korea, Republic of"
I WANNA BE YOUR SLAVE,Måneskin,2021-07-25,"1,829",103,"Korea, Republic of"
I Like That,Bazzi,2021-07-25,"1,827",104,"Korea, Republic of"
Only You,JSDK,2021-07-25,"1,810",105,"Korea, Republic of"
Run,OneRepublic,2021-07-25,"1,801",106,"Korea, Republic of"
working,"Tate McRae, Khalid",2021-07-25,"1,797",107,"Korea, Republic of"
Coin,IU,2021-07-25,"1,790",108,"Korea, Republic of"
Filter,BTS,2021-07-25,"1,780",109,"Korea, Republic of"
METEOR,CHANGMO,2021-07-25,"1,769",110,"Korea, Republic of"
Memories,Maroon 5,2021-07-25,"1,765",111,"Korea, Republic of"
Kiss My (Uh Oh),"Anne-Marie, Little Mix",2021-07-25,"1,765",112,"Korea, Republic of"
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2021-07-25,"1,758",113,"Korea, Republic of"
Thot Shit,Megan Thee Stallion,2021-07-25,"1,755",114,"Korea, Republic of"
Spring Day,BTS,2021-07-25,"1,753",115,"Korea, Republic of"
사이렌,homieduel,2021-07-25,"1,728",116,"Korea, Republic of"
Timeless,SG Wannabe,2021-07-25,"1,703",117,"Korea, Republic of"
Euphoria,BTS,2021-07-25,"1,686",118,"Korea, Republic of"
Need To Know,Doja Cat,2021-07-25,"1,685",119,"Korea, Republic of"
34+35,Ariana Grande,2021-07-25,"1,683",120,"Korea, Republic of"
Love Again,Dua Lipa,2021-07-25,"1,682",121,"Korea, Republic of"
I Like Me Better,Lauv,2021-07-25,"1,674",122,"Korea, Republic of"
Savage Love (Laxed – Siren Beat) [BTS Remix],"Jawsh 685, Jason Derulo",2021-07-25,"1,634",123,"Korea, Republic of"
Gone,ROSÉ,2021-07-25,"1,626",124,"Korea, Republic of"
double take,dhruv,2021-07-25,"1,623",125,"Korea, Republic of"
Psycho,Red Velvet,2021-07-25,"1,613",126,"Korea, Republic of"
positions,Ariana Grande,2021-07-25,"1,608",127,"Korea, Republic of"
You,"Regard, Troye Sivan, Tate McRae",2021-07-25,"1,599",128,"Korea, Republic of"
Fly To My Room,BTS,2021-07-25,"1,579",129,"Korea, Republic of"
Carabiner (Prod. GroovyRoom),ASH ISLAND,2021-07-25,"1,575",130,"Korea, Republic of"
Dolphin,OH MY GIRL,2021-07-25,"1,566",131,"Korea, Republic of"
Holy (feat. Chance The Rapper),Justin Bieber,2021-07-25,"1,551",132,"Korea, Republic of"
Tiny Riot,Sam Ryder,2021-07-25,"1,549",133,"Korea, Republic of"
Mikrokosmos,BTS,2021-07-25,"1,545",134,"Korea, Republic of"
